datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,soilMoisture,peopleIn,peopleOut,new,current,total,nonNegDifCount1,nonNegDifCount2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
12/07/2023 17:00,14.2,-0.1,102.22,0,3.51,-0.78,0.952,94.6,0.2,0,1.81,-0.08,154.9,-1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 18:00,14.1,0,102.21,0.02,3.4,-0.05,2.448,94.2,-0.2,0,1.63,-0.07,152.6,-9.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 19:00,14.1,0,102.2,-0.01,2.59,0.16,1.394,94.5,0.2,0,1.55,0,153.8,-5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 20:00,14,-0.3,102.25,0.01,4.22,0.9,0.697,96.3,0.9,0,2.26,0.05,160.5,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 21:00,13.8,0.1,102.36,0.01,3.83,0.6,1.037,95.6,-0.4,3,2.2,0.66,164.7,2.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 22:00,14.2,0.2,102.42,0.04,3.2,-1.07,1.836,95.6,-0.4,13,1.81,-0.49,146.1,-5.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/07/2023 23:00,14.2,0,102.47,0.01,4.24,0.99,0.476,97,0,54,2.2,0.22,166.5,4.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 0:00,14.4,0,102.45,-0.01,4.15,0.68,1.7,98.3,1.3,84,2.38,0.51,161.5,-0.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 1:00,14.8,0.1,102.42,-0.04,2.7,0.24,0.442,100,1.5,223,1.5,0.33,162.2,8.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 2:00,15.5,0.3,102.36,-0.02,3.64,0.47,0.459,99.9,-0.1,135,2.04,0.4,155.1,-4.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 3:00,15.8,0.4,102.29,0,3.25,0.7,0.374,97.5,-2.1,226,1.63,0.82,149.4,11.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 4:00,16.4,0.4,102.26,-0.01,1.68,0.01,0,94.7,-2.6,110,0.63,-0.02,223.1,30.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 5:00,16.8,0.1,102.2,0,2.57,0.27,0,94.1,0.1,115,0.98,0.11,163.6,-21.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 6:00,16.5,-0.1,102.17,0.02,2.46,-0.34,0,93.8,0.3,53,1.06,-0.11,172.5,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 7:00,16.1,-0.1,102.21,0,1.47,-0.16,0,91.6,-0.9,3,0.89,0.03,166.8,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 8:00,15.6,-0.2,102.28,0.04,1.96,0.15,0,91.9,0.3,0,0.92,-0.06,180,8.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 9:00,15.1,0,102.3,0.01,2.86,0.74,0,92.3,-0.8,0,1.34,-0.05,161.2,-3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 10:00,14.7,-0.1,102.27,0.01,2.15,0.41,0,93.3,0.8,0,1.03,0.02,160.7,20.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 11:00,14.6,-0.1,102.3,0.01,2.05,0.25,0,93.9,0.3,0,0.75,-0.03,170.8,-1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 12:00,14.4,-0.2,102.31,-0.01,2.8,0.41,0.731,94,0,0,1.5,0.2,159.3,-15.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 13:00,14.2,-0.1,102.32,0,1.69,-0.11,0,93.1,-0.4,0,1.01,0.08,173.9,-5.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 14:00,13.7,-0.3,102.29,-0.01,2.54,-0.26,0.017,93.4,0.4,0,1.3,-0.19,166.8,2.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 15:00,13.7,0.2,102.3,-0.01,4.12,1.53,0.017,91,-1.1,0,1.69,0.23,167.8,5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 16:00,13.5,0,102.23,-0.02,1.99,-0.47,0,89.7,-0.5,0,1.05,-0.28,169.5,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 17:00,13.1,-0.3,102.2,-0.01,2.46,0.21,0,90.4,1.7,0,1.45,0.34,160.8,-11.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 18:00,13.1,0.1,102.18,0,2.58,-0.44,0,88.2,-1.5,0,1.53,-0.21,161.9,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 19:00,12.6,0,102.25,0.03,2.91,-0.39,0,88.8,-0.4,0,1.77,-0.14,162.6,5.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 20:00,12.2,-0.1,102.31,0.01,3.67,0.67,0,89.2,-0.3,0,2.03,0.09,161.1,3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 21:00,12.1,0.1,102.33,0,2.96,-0.89,0.136,90,-0.1,47,1.95,-0.23,159.1,-2.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 22:00,13.3,0.4,102.35,-0.02,4.14,0.19,0,90.1,0.5,172,2.24,-0.03,158.5,1.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/07/2023 23:00,14.9,0.4,102.4,0.01,5.37,0.85,0,87.8,-0.1,101,2.57,0.12,159.4,1.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 0:00,16.1,0,102.36,-0.03,5.97,0.38,0,87.2,-0.3,151,2.69,0.16,158.5,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 1:00,18,0.5,102.34,0,4.23,1.24,0,85.3,-0.2,162,1.94,0.46,166.8,9.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 2:00,18.2,-0.4,102.22,-0.04,3.24,-0.56,0,86.2,5,214,1.07,-0.77,125.4,-38.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 3:00,20.1,0.9,102.13,-0.02,4.55,1.17,0,78.4,-2.9,574,1.34,0.23,131.5,3.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 4:00,20.3,-0.5,102.1,-0.01,2.16,-1.72,0,75.2,2.7,464,0.93,-0.5,103.4,-24.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 5:00,20.2,0.2,102.07,0,1.81,-0.3,0,74.9,-2.1,312,0.81,0,105.6,47.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 6:00,20.4,0.8,102.09,0.01,0.91,-0.54,0,72.1,-3.9,144,0.5,-0.14,69.6,-7.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 7:00,17.9,-0.6,102.16,0.03,1.46,0.35,0,78.8,2.1,4,0.74,0.2,131.4,16.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 8:00,17.1,-0.1,102.16,0,0.92,-0.72,0,79.6,-0.8,0,0.52,-0.21,124.5,-7.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 9:00,16.1,-0.4,102.18,-0.01,0.52,-0.23,0,84.5,1.4,0,0.2,-0.22,23.5,-110.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 10:00,16.3,0.4,102.22,0,0.35,0.06,0,72.8,-4.9,0,0.2,0.04,16.2,-338.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 11:00,15,-0.2,102.24,0,0.91,-0.05,0,84.6,0.9,0,0.42,-0.06,195.4,2.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 12:00,14.5,0.2,102.26,0,0.98,-0.45,0,86.9,-0.9,0,0.48,-0.2,177.2,-4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 13:00,14.6,0.4,102.2,-0.01,1.68,0.12,0,84.5,-2.7,0,0.65,-0.14,177.8,-1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 14:00,13.4,-0.1,102.17,-0.01,2.3,0.29,0,86.7,-0.4,0,1.22,0.11,165.7,3.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 15:00,13,-0.4,102.14,-0.01,2.48,0.19,0,86.4,0.8,0,1.17,0.07,161.3,-2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 16:00,13.4,-0.2,102.07,-0.01,2.25,-0.28,0,83.2,-0.3,0,1.19,0,158.9,-3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 17:00,14,1.1,102.04,-0.01,2.3,0.31,0,78.4,-4.8,0,1.06,-0.06,170,5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 18:00,12.7,0,102.02,0,2.21,0.01,0,84.4,0,0,1.33,0.02,165.8,-2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 19:00,14.2,0,102.04,0.02,1.96,0.01,0,79.6,-0.3,0,1.26,0.16,160.4,-3.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 20:00,14.3,0.4,102.06,0,1.36,-0.32,0,78.9,-2.1,0,0.64,-0.21,144.4,-10.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 21:00,13.4,0.1,102.11,0.02,1.75,-0.11,0,83.1,0.4,22,0.93,-0.17,167.8,1.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 22:00,14.2,0.5,102.14,-0.01,1.96,-0.46,0,82.9,-0.5,75,1.26,-0.15,165,2.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
14/07/2023 23:00,14.9,0.2,102.19,0.02,3.19,0.71,0,84.5,-0.1,151,1.9,0.35,163.4,-2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 0:00,16.4,0.7,102.2,-0.01,2.58,-1.19,0,82.2,-1.1,211,1.26,-0.75,148.3,-12.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 1:00,17.6,-0.3,102.17,-0.02,3.92,0.34,0,77.6,2.1,250,2.27,0.25,161.3,-4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 2:00,18.7,0.1,102.07,-0.01,2.53,-0.27,0,73.7,1.3,209,1.32,-0.47,168.1,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 3:00,19.3,0,102.01,-0.03,2.14,0.72,0,73.2,-1.6,221,0.83,0.35,150.7,49,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 4:00,19.4,0,101.99,-0.01,0.88,-0.4,0,77.5,1.6,149,0.49,0.05,64.5,-40.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 5:00,19.2,-0.1,101.98,0.01,1.49,-0.04,0,77.9,1.1,148,0.47,-0.05,71.1,-1.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 6:00,19,-0.4,101.99,0.02,0.84,-0.16,0,75.8,-1,92,0.54,0.06,59.1,-20.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 7:00,18,-0.1,102,0,0.98,0.13,0,74.6,-1.3,5,0.37,-0.12,168.8,125.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 8:00,18.1,0.3,102.05,0.01,0.7,0.19,0,69.3,-3,0,0.31,0.04,330.4,316.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 9:00,18,0.7,102.07,0.01,0.97,0.26,0,63.2,-5.1,0,0.44,0.09,13.2,-4.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 10:00,15.4,-1.7,102.13,0.02,1.34,-0.82,0,80.5,8.3,0,0.69,-0.08,283.7,-25.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 11:00,15.6,0,102.16,0,1.84,0.54,0,82.9,0.9,0,0.81,0.23,178.8,-11,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 12:00,14.9,-0.2,102.15,-0.02,1.71,0.12,0,84.2,-0.5,0,0.8,0.03,171.8,-7.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 13:00,14,-0.1,102.1,-0.02,2.07,-0.49,0,86,-0.5,0,1.17,-0.26,160.5,-1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 14:00,14.5,0.2,102.06,-0.01,1.49,0.03,0,81.8,-1.8,0,0.76,-0.11,173.6,1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 15:00,15.4,0.3,102.06,0,1.64,0.5,0,77.9,-0.5,0,0.86,0.3,192.3,-40.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 16:00,12.4,-0.9,102.02,0,2,-0.88,0,88.7,-0.4,0,1.24,0.25,158.1,-44.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 17:00,13.2,0.2,102.01,0,2.02,-0.29,0,83.8,0,0,1.06,0.06,166.7,5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 18:00,13.2,0.5,101.99,0.01,2.45,0.62,0,82.4,-3,0,1.2,0.25,168.5,-5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 19:00,11.9,-1.4,102.04,0.02,3.02,0.03,0,88.4,5.3,0,1.79,0.52,148.9,-12.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 20:00,12.7,0.4,102.08,0.02,4.25,0.58,0,84.8,-1,0,2.24,-0.22,156.5,-1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 21:00,12.8,0.2,102.14,0.02,2.96,-0.72,0,85.5,-0.9,18,1.85,-0.06,164.6,2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 22:00,12.9,0.1,102.18,0.02,4.12,-0.08,0,86.4,-0.1,78,2.68,0.19,159.4,-2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
15/07/2023 23:00,14,0.5,102.22,0.01,4.4,0.56,0,84.5,-1.8,145,2.59,0.21,162.3,-0.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 0:00,17.2,1,102.21,-0.02,6.06,-0.8,0,75.9,-2.6,215,3.16,-0.13,162.3,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 1:00,19.1,0.2,102.18,-0.03,4.74,0.39,0,70.5,-1.9,118,1.88,-0.37,134.1,-19.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 2:00,19.6,0,102.12,-0.02,1.51,-1.18,0,76.1,3.5,317,0.75,-0.13,66.5,-57.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 3:00,20.2,0.3,102.04,-0.01,1.26,-0.74,0,71.1,-1.5,285,0.57,-0.22,51.1,-45.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 4:00,20.2,0.1,102.02,-0.01,2.04,0.39,0,66,-2.1,253,0.77,0.09,73.3,-6.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 5:00,20.4,-0.1,102.01,0.01,1.31,0.12,0,62,-2.5,196,0.63,-0.1,69.3,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 6:00,19.5,-0.4,102.01,0.01,0.84,-0.45,0,65.3,2.9,46,0.44,-0.06,62.9,-1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 7:00,19.3,0,102.01,0.01,1.24,0.18,0,65.9,-1.6,3,0.65,0.06,66.9,3.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 8:00,19.5,-0.3,102.08,0.02,1.64,0.15,0,65.7,1.7,0,0.82,0.13,56.7,-2.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 9:00,19.1,-0.1,102.15,0.02,1.37,-0.13,0,77.8,0.3,0,0.67,0.01,42.1,-1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 10:00,18.6,-0.3,102.18,0,0.99,0.15,0,79,0.8,0,0.27,-0.2,44.7,-2.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 11:00,18.2,-0.3,102.18,-0.01,0.66,-0.02,0,79.2,1,0,0.34,-0.05,57.8,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 12:00,17.1,-0.3,102.18,-0.01,1.53,0.61,0,83.5,0.9,0,0.69,0.24,161.7,-25.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 13:00,16.1,-0.1,102.16,-0.02,1.31,-0.17,0,82.3,-0.3,0,0.63,-0.03,191.4,5.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 14:00,16.1,0,102.14,0,2.41,-0.05,0,82.5,-0.1,0,1.28,0.3,162.2,-8.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 15:00,15.7,-0.1,102.1,-0.01,2.5,-0.24,0,83.6,0,0,1.43,0.01,166.9,2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 16:00,15.8,0,102.07,-0.01,2.4,-0.42,0,81.8,-0.5,0,1.42,-0.14,161,4.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 17:00,15.4,-0.1,102.03,0.02,3.16,0.44,0,81.9,0.8,0,1.97,0.23,154.3,-0.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 18:00,15.3,0,102.01,-0.01,2.82,-0.02,0,84.6,0.8,0,1.89,0.06,164.5,1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 19:00,15.2,-0.1,102.03,0,3.38,0.62,0,87.1,0.4,0,1.71,-0.1,152.2,-3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 20:00,14.6,-0.4,102.09,0.03,2.18,-0.76,0,89.8,1.4,0,1.51,-0.2,161.5,3.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 21:00,14.8,0.2,102.18,0.03,2.5,0.24,0,88.8,-1,12,1.39,0.11,162.5,-1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 22:00,15.4,0.1,102.23,0.01,1.95,0.59,0,88.4,-0.6,43,1.07,0.37,164.2,-68.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
16/07/2023 23:00,16.4,0.2,102.32,0.07,4.31,-0.53,0.153,85.1,-0.7,101,2.06,-0.71,147.2,-11.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 0:00,15.7,0.3,102.32,0,2.45,-0.76,0.085,85.8,-1.5,113,1.42,-0.03,146.9,6.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 1:00,16.2,0.2,102.26,-0.04,1.65,0.09,0.051,93.8,0.5,162,0.67,0.02,106.7,12.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 2:00,16,-0.4,102.2,-0.01,5.23,-0.94,0.306,92.7,2.8,135,2.12,0.04,124,-6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 3:00,16.4,0.3,102.12,-0.02,2.49,-1.34,0,92.5,-0.6,150,1.03,-0.46,146.9,-14.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 4:00,16.1,-0.3,102.08,-0.01,4.75,-0.37,0,92.5,1.7,181,1.89,-0.22,137.6,-8.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 5:00,17.5,-1.3,102.06,0.03,4.92,-0.86,0,86.2,4.9,93,1.44,-0.73,125,-16.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 6:00,16.9,0.1,102.1,-0.01,5.89,0.26,0,82.1,0.2,93,2.27,0.75,145.7,27.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 7:00,16.4,-0.1,102.07,0.01,3.06,-1.68,0,84,0.8,3,1.42,-1,132.5,-22.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 8:00,16.5,0.3,102.09,0,6.35,1.39,0,83.1,-1.2,0,2.59,0.19,145.2,-3.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 9:00,15.9,-0.1,102.09,-0.01,4.78,0.36,0,84.8,-1,0,2.73,0.7,155.9,14.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 10:00,16,0,102.1,0,4.7,-0.96,0,83.7,0.4,0,2.28,0.29,147.4,12,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 11:00,16.3,0.2,102.06,-0.01,5.3,0.92,0,85.6,0.8,0,2.49,0.39,145.4,3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 12:00,15.9,-0.2,102.08,0.01,3.71,-0.51,0,86.3,1.7,0,2.03,-0.03,157.4,-5.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 13:00,15.3,-0.1,102.05,-0.02,3.72,0.3,0,89.6,0.3,0,2.06,0.28,155.4,8.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 14:00,14.9,0,101.97,-0.02,3.91,0.45,0,91.5,0.2,0,2.2,0.22,159.2,3.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 15:00,14.6,0.1,102,-0.01,3.53,-0.96,0.34,92.7,0,0,1.61,-0.13,142.3,-0.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 16:00,14.6,0,101.93,0,3.26,0.93,0.357,93.6,-0.1,0,1.57,0.27,158.1,-1.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 17:00,15,0,101.88,-0.01,3.39,-0.8,0.068,94.1,0.4,0,1.69,-0.33,161.2,-4.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 18:00,15,0,101.85,0.02,3.15,-0.75,0.544,94.6,0.3,0,1.58,-0.2,147.3,-8.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 19:00,15,0,101.86,0.01,2.66,-0.53,0.051,95.3,0.2,0,1.3,-0.31,158,3.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 20:00,14.6,-0.1,101.87,-0.01,5.13,0.8,0.017,95.5,-0.2,0,2.41,0.4,159.8,9.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 21:00,14.5,0,101.93,0.02,5.09,-0.8,0,95.5,0.1,36,2.71,0.08,163.2,2.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 22:00,14.8,0.1,101.98,0.01,3.98,-0.9,0,96.4,0.5,94,2,-0.31,161.4,-0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
17/07/2023 23:00,16,0.2,101.96,-0.01,4.86,-0.11,0,95.2,0.1,316,2.4,-0.04,150.9,-5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 0:00,17.9,0.8,101.96,-0.03,6.93,1.39,0,86.5,-3.8,118,2.43,0.08,142.9,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 1:00,19,0.3,101.87,-0.02,5.94,0.33,0,79.8,-1.1,606,2.85,-0.03,156.4,0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 2:00,19.1,0.3,101.76,-0.03,6.11,2.99,0,84.7,0.7,672,1.84,0.79,135.7,51.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 3:00,20.7,0.1,101.65,-0.04,4.47,-0.11,0,76,-1.3,577,1.5,0.09,128.3,10.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 4:00,19.9,0.2,101.61,-0.02,4.45,0.86,0,76.2,-2.6,257,1.62,0.31,93.9,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 5:00,18.9,-0.5,101.58,0,2.98,1.56,0,80.8,0.6,109,0.91,0.23,70.9,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 6:00,18.9,0,101.56,0.02,2.12,0.59,0,78.5,-0.5,44,0.6,-0.13,102.5,23.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 7:00,18.3,-0.5,101.54,0.01,1.59,0.4,0,82.1,1.1,4,0.53,0.05,113.6,31.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 8:00,17.4,0,101.61,0.02,2.3,0.06,0,80.9,-0.3,0,1.28,0.24,154,11.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 9:00,16.5,-0.2,101.69,0.03,3.1,0.96,0.867,84.7,1.2,0,1.63,0.41,154.1,1.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 10:00,15.8,-0.3,101.71,-0.01,2.26,0.13,0.119,90.3,1.6,0,1.02,0.33,158.2,19.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 11:00,15.6,-0.1,101.71,-0.01,3.38,1.17,0.068,91.2,0.8,0,1.46,0.17,164.1,5.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 12:00,15.7,0.2,101.71,0,1.81,-0.15,0.017,91.6,-0.2,0,0.76,-0.47,164.1,6.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 13:00,15.5,-0.1,101.67,-0.02,2.35,-0.45,0,91.7,-0.2,0,1.01,-0.2,160.8,3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 14:00,15.2,0,101.64,0,2.96,0.97,0.017,91.3,0,0,1.55,0.51,162,-0.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 15:00,14.8,-0.2,101.61,-0.03,2.39,0.33,0,91.8,0.5,0,1.29,0.09,151.9,-4.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 16:00,14.4,-0.1,101.5,-0.02,2.77,-0.13,0,91.7,-0.1,0,1.37,-0.21,160.5,0.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 17:00,14,0,101.45,0,1.08,0.15,0.017,91.8,-0.2,0,0.48,-0.02,144.3,-19.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 18:00,13.9,-0.2,101.43,0,2.33,0.62,0.017,92.9,0.6,0,0.94,0.28,145.7,-6.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 19:00,13.5,0,101.48,0.02,1.82,0.38,0.017,92.5,-0.5,0,0.82,-0.12,151.2,-11.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 20:00,13.2,-0.1,101.48,0,1.14,-0.28,0.017,92.3,-0.2,0,0.4,-0.41,184.6,19.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 21:00,13.5,0.3,101.57,0.03,1.29,0.29,0.017,91.9,-0.8,19,0.52,-0.03,152.4,-15.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
